,g,pval,qval
1284,EEF1A1P25,0.8983836666365721,0.8983836729030311
1932,IRGQ,0.8983836666378711,0.8983836729030311
1396,ERI3,0.8983836666386527,0.8983836729030311
171,AC097484.1,0.8983836666400452,0.8983836729030311
2145,LYPLA1,0.8983836666425826,0.8983836729030311
3190,NOMO3,0.8983836666455274,0.8983836729030311
3768,GSR,0.8983836666477484,0.8983836729030311
1120,CYTH4,0.8983836666507289,0.8983836729030311
1923,IPO9,0.8983836666515875,0.8983836729030311
2443,NACAP1,0.8983836666517527,0.8983836729030311
1388,ERBB3,0.8983836666539049,0.8983836729030311
1146,DCXR,0.8983836666539764,0.8983836729030311
867,CDC42SE1,0.8983836666088914,0.8983836729030311
2021,KPNA2,0.898383666599391,0.8983836729030311
1853,ID2,0.898383666596914,0.8983836729030311
288,ADIPOR2,0.8983836665966004,0.8983836729030311
1366,ENDOV,0.8983836665241537,0.8983836729030311
227,AC144530.1,0.8983836665248802,0.8983836729030311
1341,EIF5A,0.8983836665298286,0.8983836729030311
648,BCRP2,0.8983836665302194,0.8983836729030311
1406,ESYT2,0.8983836665307202,0.8983836729030311
2727,AL365226.2,0.8983836665317275,0.8983836729030311
1176,DENND4B,0.898383666534986,0.8983836729030311
141,AC090602.1,0.8983836665380298,0.8983836729030311
427,ALOX5AP,0.8983836665398518,0.8983836729030311
1015,COQ7,0.8983836665423397,0.8983836729030311
1664,GPI,0.8983836665423948,0.8983836729030311
2367,MT.TQ,0.8983836665462587,0.8983836729030311
2382,MTCO1P53,0.8983836665476485,0.8983836729030311
454,ANP32A,0.8983836666545378,0.8983836729030311
3332,CERS4,0.8983836665508107,0.8983836729030311
1377,EPB41L4A.AS1,0.8983836665536674,0.8983836729030311
1281,EEF1A1P19,0.8983836665560783,0.8983836729030311
707,C12orf54,0.8983836665648135,0.8983836729030311
1171,DEF8,0.898383666568881,0.8983836729030311
326,AKR1C2,0.8983836665804069,0.8983836729030311
98,AC022034.3,0.8983836665806931,0.8983836729030311
1541,FSTL1,0.898383666588311,0.8983836729030311
1921,IPO13,0.8983836665897862,0.8983836729030311
2257,MGAT1,0.8983836665935814,0.8983836729030311
32,AC005019.1,0.8983836665937381,0.8983836729030311
101,AC023906.1,0.8983836665941399,0.8983836729030311
123,AC073648.4,0.8983836665958849,0.8983836729030311
1937,ITGA1,0.8983836665963967,0.8983836729030311
2207,MAZ,0.8983836665532821,0.8983836729030311
206,AC118758.3,0.8983836666549342,0.8983836729030311
1365,ENC1,0.8983836666555066,0.8983836729030311
2156,MAFB,0.8983836666562551,0.8983836729030311
920,CHMP4B,0.8983836667074885,0.8983836729030311
690,BTBD1,0.8983836667076867,0.8983836729030311
356,AL121972.1,0.8983836667155742,0.8983836729030311
940,CKS1B,0.8983836667181887,0.8983836729030311
1114,CYCS,0.8983836667235113,0.8983836729030311
1866,IFNAR1,0.898383666723726,0.8983836729030311
1667,GPNMB,0.898383666725047,0.8983836729030311
1178,DERL2,0.898383666725113,0.8983836729030311
1381,EPHX1,0.8983836667267368,0.8983836729030311
354,AL121871.1,0.8983836667281293,0.8983836729030311
880,CDKN1C,0.898383666728333,0.8983836729030311
2113,LPAR2,0.8983836667289495,0.8983836729030311
1121,D2HGDH,0.898383666730177,0.8983836729030311
664,BLOC1S1,0.8983836667030081,0.8983836729030311
1536,FP671120.4,0.8983836667310686,0.8983836729030311
2487,NDUFA10,0.898383666733595,0.8983836729030311
448,ANKRD40,0.8983836667358243,0.8983836729030311
1564,FXYD5,0.8983836667422642,0.8983836729030311
2019,KMT2E,0.8983836667425394,0.8983836729030311
2522,NELFB,0.8983836667437559,0.8983836729030311
2007,KLF15,0.8983836667456273,0.8983836729030311
1812,HNRNPR,0.8983836667460842,0.8983836729030311
2520,NEK6,0.8983836667478015,0.8983836729030311
1831,HSD3B7,0.8983836667498821,0.8983836729030311
949,CLK1,0.8983836667515664,0.8983836729030311
967,CNDP2,0.8983836667544727,0.8983836729030311
2095,LINC01089,0.8983836667577532,0.8983836729030311
1630,GLMP,0.8983836667579073,0.8983836729030311
2604,NR4A2,0.8983836667332428,0.8983836729030311
2186,MAP7D1,0.8983836665238345,0.8983836729030311
943,CLDN3,0.8983836667026723,0.8983836729030311
1282,EEF1A1P22,0.8983836667012193,0.8983836729030311
266,ACTR3,0.8983836666563982,0.8983836729030311
1696,GSTO1,0.8983836666599485,0.8983836729030311
1515,FMNL1,0.8983836666603944,0.8983836729030311
199,AC113608.1,0.8983836666615337,0.8983836729030311
2099,LINC02334,0.8983836666671371,0.8983836729030311
2411,MXD3,0.8983836666706322,0.8983836729030311
1123,DAGLB,0.898383666672834,0.8983836729030311
398,AL513302.1,0.8983836666730817,0.8983836729030311
1758,HEPN1,0.898383666674331,0.8983836729030311
1996,KIF13B,0.8983836666752117,0.8983836729030311
1884,IGKC,0.8983836666752778,0.8983836729030311
305,AGFG2,0.8983836666801436,0.8983836729030311
455,ANP32B,0.8983836666802647,0.8983836729030311
2300,MOGS,0.898383666702243,0.8983836729030311
701,BZW1,0.898383666681415,0.8983836729030311
2511,NDUFV3,0.8983836666848827,0.8983836729030311
557,ASRGL1,0.8983836666848827,0.8983836729030311
538,ARNT,0.8983836666859395,0.8983836729030311
586,ATP5F1,0.8983836666874312,0.8983836729030311
735,C1orf186,0.8983836666889393,0.8983836729030311
783,CAPZA2,0.8983836666916585,0.8983836729030311
605,ATPAF1,0.8983836666923629,0.8983836729030311
1384,EPS15P1,0.8983836666925391,0.8983836729030311
106,AC025627.3,0.8983836666930785,0.8983836729030311
145,AC091153.1,0.8983836666953297,0.8983836729030311
606,ATPIF1,0.8983836666954452,0.8983836729030311
1466,FARSA,0.8983836666968048,0.8983836729030311
553,ASMTL,0.898383666697658,0.8983836729030311
1413,EVI5L,0.898383666681883,0.8983836729030311
1465,FARP1,0.8983836667602411,0.8983836729030311
410,AL627171.1,0.8983836665212089,0.8983836729030311
1880,IGHG3,0.8983836665181432,0.8983836729030311
2513,NECAP2,0.8983836663303113,0.8983836729030311
2342,MRPS2,0.8983836663315938,0.8983836729030311
2355,MSTO1,0.8983836663327387,0.8983836729030311
1271,ECI1,0.8983836663369219,0.8983836729030311
1916,INTS1,0.8983836663377696,0.8983836729030311
1477,FBXO18,0.8983836663380117,0.8983836729030311
825,CCNC,0.8983836663380173,0.8983836729030311
713,C15orf40,0.8983836663399603,0.8983836729030311
1476,FBXL5,0.8983836663406758,0.8983836729030311
2739,ANKRD65,0.8983836663427563,0.8983836729030311
156,AC092573.1,0.8983836663449966,0.8983836729030311
1108,CYB561,0.8983836663472974,0.8983836729030311
1972,KCNMA1,0.8983836663481615,0.8983836729030311
2305,MOV10,0.8983836663553556,0.8983836729030311
1986,KIAA0232,0.8983836663587407,0.8983836729030311
2294,MMP23A,0.8983836663601167,0.8983836729030311
269,ADAM10,0.8983836663631991,0.8983836729030311
1332,EIF4A1P2,0.8983836663644871,0.8983836729030311
1654,GOLPH3,0.8983836663648723,0.8983836729030311
2548,NISCH,0.8983836663697766,0.8983836729030311
852,CD52,0.898383666370228,0.8983836729030311
1061,CSK,0.8983836663703766,0.8983836729030311
1500,FIBP,0.898383666372204,0.8983836729030311
1827,HSD11B1L,0.8983836663736131,0.8983836729030311
1571,GABARAPL1,0.8983836663752038,0.8983836729030311
2017,KLK11,0.8983836663762826,0.8983836729030311
1025,COX6A1,0.898383666378088,0.8983836729030311
2500,NDUFB2,0.8983836663298104,0.8983836729030311
1048,CRIM1,0.8983836663294362,0.8983836729030311
791,CASP2,0.898383666329172,0.8983836729030311
1059,CSF1,0.8983836663244713,0.8983836729030311
513,ARHGAP27P1.BPTFP1.KPNA2P3,0.8983836662715537,0.8983836729030311
217,AC132942.1,0.8983836662743664,0.8983836729030311
1409,ETNK1,0.8983836662751644,0.8983836729030311
297,AFTPH,0.8983836662752526,0.8983836729030311
594,ATP5L2,0.8983836662788909,0.8983836729030311
2552,NLGN2,0.8983836662800192,0.8983836729030311
2148,LYRM4,0.8983836662801072,0.8983836729030311
3204,ABHD2,0.8983836662878681,0.8983836729030311
219,AC135178.6,0.8983836662890792,0.8983836729030311
1786,HLA.J,0.8983836662898883,0.8983836729030311
899,CFD,0.8983836662899818,0.8983836729030311
1009,COPS6,0.8983836662928165,0.8983836729030311
2613,NSFL1C,0.8983836662938678,0.8983836729030311
428,ALS2CL,0.8983836663836913,0.8983836729030311
212,AC126755.2,0.8983836662951338,0.8983836729030311
1322,EIF3C,0.8983836663076945,0.8983836729030311
1746,HDAC6,0.8983836663103365,0.8983836729030311
220,AC135721.1,0.8983836663128079,0.8983836729030311
518,ARHGDIB,0.8983836663139968,0.8983836729030311
1618,GGT6,0.8983836663177948,0.8983836729030311
1947,ITPRIPL2,0.898383666320167,0.8983836729030311
2054,LAMA4,0.8983836663205633,0.8983836729030311
549,ASB6,0.8983836663216697,0.8983836729030311
1655,GORASP2,0.8983836663222586,0.8983836729030311
2295,MMP23B,0.8983836663225009,0.8983836729030311
993,COL6A3,0.8983836663228751,0.8983836729030311
2638,AC008038.1,0.8983836663231668,0.8983836729030311
1235,DPM3,0.8983836663243943,0.8983836729030311
2039,KRT18P39,0.8983836663075624,0.8983836729030311
2365,MT.TC,0.8983836663876764,0.8983836729030311
915,CHID1,0.8983836663881002,0.8983836729030311
1857,IDH3A,0.8983836663883864,0.8983836729030311
877,CDK5,0.8983836664624844,0.8983836729030311
2587,NPIPB10P,0.8983836664657979,0.8983836729030311
3322,CASP4,0.8983836664661997,0.8983836729030311
2047,KRT23,0.8983836664686821,0.8983836729030311
939,CKMT1A,0.8983836664688307,0.8983836729030311
1468,FASN,0.8983836664780833,0.8983836729030311
2585,NPIPA7,0.8983836664782374,0.8983836729030311
1549,FTH1P5,0.8983836664792942,0.8983836729030311
1559,FUS,0.8983836664801254,0.8983836729030311
3293,ARPC5L,0.8983836664810887,0.8983836729030311
401,AL589826.1,0.8983836664849416,0.8983836729030311
1213,DNAJC11,0.8983836664875285,0.8983836729030311
1715,GTPBP4,0.8983836664940565,0.8983836729030311
1470,FAU,0.8983836664619614,0.8983836729030311
445,ANKRD10,0.8983836664945519,0.8983836729030311
2404,MTRNR2L6,0.8983836664969629,0.8983836729030311
1043,CRB3,0.8983836664975353,0.8983836729030311
2559,NME7,0.8983836664978766,0.8983836729030311
425,ALKBH5,0.8983836664987572,0.8983836729030311
1005,COPE,0.8983836664990654,0.8983836729030311
2807,CAMK2G,0.8983836665043164,0.8983836729030311
921,CHMP6,0.8983836665053733,0.8983836729030311
90,AC020978.1,0.8983836665054339,0.8983836729030311
1736,HAUS7,0.8983836665054888,0.8983836729030311
3088,LINC01304,0.8983836665110096,0.8983836729030311
2077,LGALS8,0.8983836665120555,0.8983836729030311
1956,JMJD8,0.8983836665153799,0.8983836729030311
39,AC005534.2,0.8983836665176587,0.8983836729030311
968,CNIH1,0.89838366649655,0.8983836729030311
2507,NDUFS8,0.8983836665197503,0.8983836729030311
1958,JPT1,0.898383666461956,0.8983836729030311
706,C11orf96,0.8983836664611082,0.8983836729030311
2340,MRPS18A,0.8983836663947659,0.8983836729030311
1447,FAM174B,0.898383666395008,0.8983836729030311
802,CBX5,0.8983836663966372,0.8983836729030311
1982,KHDRBS1,0.8983836663968849,0.8983836729030311
2476,NCMAP,0.8983836664010681,0.8983836729030311
2556,NME2P1,0.8983836664023341,0.8983836729030311
2168,MAN1A1,0.8983836664031213,0.8983836729030311
1079,CTSA,0.8983836664046735,0.8983836729030311
1839,HSPB6,0.8983836664092915,0.8983836729030311
162,AC093106.1,0.8983836664131775,0.8983836729030311
2192,MAPKAPK3,0.8983836664296792,0.8983836729030311
858,CD9,0.8983836664345779,0.8983836729030311
122,AC073621.1,0.8983836664349907,0.8983836729030311
79,AC015983.1,0.8983836664616918,0.8983836729030311
814,CCDC8,0.8983836664368016,0.8983836729030311
774,CAP1,0.8983836664406766,0.8983836729030311
371,AL353691.2,0.8983836664446232,0.8983836729030311
420,ALDH1B1,0.8983836664462359,0.8983836729030311
2523,NELFCD,0.8983836664463569,0.8983836729030311
83,AC016739.1,0.898383666448256,0.8983836729030311
2874,DAD1,0.8983836664485806,0.8983836729030311
300,AGAP2.AS1,0.8983836664505016,0.8983836729030311
1682,GRINA,0.8983836664520098,0.8983836729030311
2328,MRPL4,0.8983836664520263,0.8983836729030311
23,AC000089.1,0.8983836664542225,0.8983836729030311
2190,MAPK3,0.8983836664577947,0.8983836729030311
96,AC021739.1,0.8983836664586149,0.8983836729030311
3279,AL592295.1,0.8983836664593084,0.8983836729030311
3613,AC064799.1,0.8983836664393501,0.8983836729030311
146,AC091685.2,0.8983836667617933,0.8983836729030311
3832,MMEL1,0.8983836667619144,0.8983836729030311
224,AC138969.1,0.8983836667643582,0.8983836729030311
319,AKAP1,0.8983836670626874,0.8983836729030311
2133,LSM2,0.8983836670637553,0.8983836729030311
2566,NOL9,0.898383667067388,0.8983836729030311
1072,CTDP1,0.8983836670696832,0.8983836729030311
916,CHKA,0.8983836670709326,0.8983836729030311
482,APEX1,0.8983836670734646,0.8983836729030311
2038,KRT18P38,0.8983836670736298,0.8983836729030311
1489,FERMT3,0.8983836670741141,0.8983836729030311
1685,GRPEL1,0.8983836670741802,0.8983836729030311
352,AL121594.1,0.8983836670775708,0.8983836729030311
1829,HSD17B11,0.8983836670781983,0.8983836729030311
1191,DHX30,0.8983836670788202,0.8983836729030311
399,AL513331.1,0.8983836670808183,0.8983836729030311
1797,HMOX1,0.898383667081732,0.8983836729030311
158,AC092683.1,0.8983836670854528,0.8983836729030311
1221,DNM1,0.8983836670854969,0.8983836729030311
3344,COL15A1,0.8983836670864216,0.8983836729030311
2475,NCLN,0.898383667086928,0.8983836729030311
24,AC002350.1,0.8983836670904342,0.8983836729030311
1970,KCNJ15,0.8983836670950137,0.8983836729030311
1259,DYNC1I2P1,0.8983836670964503,0.8983836729030311
1132,DBI,0.8983836670973998,0.8983836729030311
1100,CX3CL1,0.8983836670976942,0.8983836729030311
1639,GNA11,0.8983836670977383,0.8983836729030311
284,ADGRE5,0.8983836671020591,0.8983836729030311
53,AC008481.1,0.8983836671029838,0.8983836729030311
80,AC016596.1,0.8983836671031654,0.8983836729030311
1710,GTF3C1,0.8983836670606673,0.8983836729030311
733,C1orf123,0.8983836670599408,0.8983836729030311
742,C2orf68,0.8983836670558897,0.8983836729030311
1713,GTPBP1,0.8983836670520862,0.8983836729030311
1135,DCAF15,0.8983836669959651,0.8983836729030311
1576,GADD45B,0.8983836669975063,0.8983836729030311
720,C19orf24,0.8983836669985852,0.8983836729030311
1437,FAM126A,0.8983836669988658,0.8983836729030311
2252,MFHAS1,0.8983836669995209,0.8983836729030311
1729,HACD2,0.8983836670027463,0.8983836729030311
1441,FAM149A,0.89838366700628,0.8983836729030311
2103,LMAN2,0.8983836670075019,0.8983836729030311
1595,GATD1,0.8983836670076341,0.8983836729030311
1289,EEF1A1P9,0.898383667011443,0.8983836729030311
108,AC026979.1,0.8983836670171949,0.8983836729030311
708,C12orf75,0.8983836670183948,0.8983836729030311
113,AC044810.1,0.8983836670211305,0.8983836729030311
1939,ITGA7,0.8983836671078771,0.8983836729030311
2403,MTRNR2L4,0.89838366702189,0.8983836729030311
313,AHI1,0.8983836670227376,0.8983836729030311
2297,MOB1A,0.8983836670259246,0.8983836729030311
2495,NDUFAB1,0.8983836670272567,0.8983836729030311
2569,NOP16,0.8983836670313683,0.8983836729030311
2163,MAGIX,0.898383667032981,0.8983836729030311
1646,GNE,0.8983836670344066,0.8983836729030311
1593,GAS2L1,0.898383667040764,0.8983836729030311
999,COMMD6,0.898383667042641,0.8983836729030311
1605,GDF15,0.8983836670448097,0.8983836729030311
2229,MED16,0.8983836670463838,0.8983836729030311
2280,MIR194.2HG,0.8983836670474077,0.8983836729030311
2279,MIR193BHG,0.8983836670506441,0.8983836729030311
2111,LONP2,0.8983836670520312,0.8983836729030311
962,CLUH,0.8983836670220882,0.8983836729030311
9,ABCF2,0.8983836671140748,0.8983836729030311
429,AMDHD2,0.8983836671142069,0.8983836729030311
2372,MT1M,0.8983836671174324,0.8983836729030311
76,AC013268.5,0.8983836671712473,0.8983836729030311
2,AARS,0.898383667171506,0.8983836729030311
2425,MYO1C,0.8983836671719848,0.8983836729030311
1721,GYS1,0.898383667172282,0.8983836729030311
1771,HIF1A,0.8983836671737021,0.8983836729030311
1886,IGLC3,0.8983836671737626,0.8983836729030311
1163,DDX52,0.8983836671746984,0.8983836729030311
2063,LARP4,0.89838366717548,0.8983836729030311
966,CMTR1,0.8983836671758267,0.8983836729030311
1903,INAFM1,0.8983836671764488,0.8983836729030311
1522,FO538757.1,0.8983836671773404,0.8983836729030311
1660,GPATCH3,0.898383667178111,0.8983836729030311
2040,KRT18P40,0.8983836671795365,0.8983836729030311
1635,GLUL,0.8983836671693923,0.8983836729030311
144,AC091133.5,0.8983836671859711,0.8983836729030311
35,AC005262.1,0.8983836671878316,0.8983836729030311
395,AL451074.5,0.8983836671882167,0.8983836729030311
893,CENPV,0.8983836671883929,0.8983836729030311
1495,FGFR3,0.8983836671908974,0.8983836729030311
750,C6orf62,0.8983836671909909,0.8983836729030311
2116,LPCAT3,0.8983836671910129,0.8983836729030311
2261,MGP,0.8983836671929835,0.8983836729030311
895,CEP41,0.8983836671933192,0.8983836729030311
131,AC079834.1,0.898383667193677,0.8983836729030311
1609,GDPGP1,0.8983836671939082,0.8983836729030311
2062,LAPTM4B,0.8983836671960548,0.8983836729030311
1730,HADH,0.8983836671982015,0.8983836729030311
1935,IST1,0.8983836671984216,0.8983836729030311
996,COMMD1,0.8983836671864389,0.8983836729030311
1351,ELOA,0.8983836669948753,0.8983836729030311
2105,LMBR1L,0.8983836671682365,0.8983836729030311
258,ACSS1,0.898383667167598,0.8983836729030311
2594,NPLOC4,0.8983836671228981,0.8983836729030311
339,AL035078.1,0.8983836671233385,0.8983836729030311
1798,HMOX2,0.8983836671235036,0.8983836729030311
1126,DAP3,0.8983836671239164,0.8983836729030311
1201,DLGAP4,0.8983836671263548,0.8983836729030311
2535,NFATC4,0.8983836671271254,0.8983836729030311
1001,COMMD9,0.8983836671308022,0.8983836729030311
1387,ERBB2,0.898383667133857,0.8983836729030311
1175,DENND3,0.8983836671368183,0.8983836729030311
1054,CRY2,0.8983836671411336,0.8983836729030311
2373,MT1P1,0.898383667141684,0.8983836729030311
2260,MGMT,0.8983836671418657,0.8983836729030311
236,ACAA1,0.8983836671429886,0.8983836729030311
1954,JMJD1C,0.8983836671679447,0.8983836729030311
1885,IGLC2,0.8983836671432472,0.8983836729030311
2284,MKNK1,0.8983836671434013,0.8983836729030311
1647,GNL1,0.8983836671478598,0.8983836729030311
1301,EFEMP2,0.8983836671498854,0.8983836729030311
1225,DNPEP,0.8983836671500725,0.8983836729030311
1631,GLRX5,0.8983836671509752,0.8983836729030311
2313,MPZL2,0.8983836671525824,0.8983836729030311
1998,KIF22,0.8983836671553621,0.8983836729030311
159,AC092725.2,0.8983836671557803,0.8983836729030311
1910,INPP5A,0.898383667157206,0.8983836729030311
2175,MAP1S,0.8983836671602112,0.8983836729030311
1053,CRTC3,0.8983836671608718,0.8983836729030311
1905,ING4,0.8983836671615213,0.8983836729030311
367,AL160314.1,0.8983836671649504,0.8983836729030311
620,B3GAT3,0.8983836671433959,0.8983836729030311
984,COASY,0.8983836669926956,0.8983836729030311
228,AC145146.1,0.8983836669910773,0.8983836729030311
1703,GTF2I,0.8983836669869382,0.8983836729030311
1872,IFT43,0.8983836668343775,0.8983836729030311
2117,LPGAT1,0.8983836668347243,0.8983836729030311
2058,LAMC3,0.8983836668365627,0.8983836729030311
629,BAG6,0.8983836668368433,0.8983836729030311
46,AC007283.2,0.8983836668373772,0.8983836729030311
1666,GPN2,0.898383666839601,0.8983836729030311
1024,COX5B,0.8983836668412275,0.8983836729030311
954,CLN8,0.8983836668419238,0.8983836729030311
981,CNPY3,0.8983836668424467,0.8983836729030311
2157,MAFF,0.898383666843597,0.8983836729030311
757,CA9,0.8983836668438282,0.8983836729030311
2591,NPIPB2,0.8983836668450061,0.8983836729030311
1321,EIF3B,0.8983836668521011,0.8983836729030311
1346,ELF3,0.8983836668338161,0.8983836729030311
1315,EIF2B4,0.8983836668535102,0.8983836729030311
2360,MT.ND4,0.8983836668560917,0.8983836729030311
3012,HIVEP2,0.8983836668563449,0.8983836729030311
1533,FP236383.3,0.8983836668569394,0.8983836729030311
901,CFL1P1,0.8983836668572807,0.8983836729030311
